LST,Distance,Local_Slope,Local_Intercept,Local_R2
21.94726,1486.1714900080256,0.0003147674791055447,22.0984926394435,0.010145093395719784
22.519642,1468.554262042856,0.00027545308731279707,22.103255048901758,0.013378871485411725
22.622158,1457.5999257051983,0.00022173066247902607,22.122842099970583,0.020784183032496295
22.157417,1453.4591381484938,0.00015382127509861758,22.158899908600084,0.027377109392605514
21.935299,1456.1900250719082,6.765501023537749e-05,22.220238351592947,0.03879184484609555
22.499138,1465.7541785614965,-1.9356534285978286e-05,22.287588540009605,0.04074201130503807
22.420542,1482.0193098681439,-0.00010512932468175617,22.362098044978616,0.045927437183709285
21.887459,1484.6492376468884,0.0003479345073847868,22.169556649210094,0.009930468446135987
22.411999,1446.4194694821588,0.00035548226914925264,22.13101753343662,0.0103715455506459
23.590935,1414.2401509462995,0.00034526314509780503,22.10880944511777,0.010352276609981392
23.787422,1388.532004456568,0.00031984217435147047,22.10057661046455,0.012286699558748171
24.245327,1369.6594650685029,0.0002781578192612885,22.10801249921332,0.017879517052896254
23.575558,1357.9075716348664,0.00022171965671684748,22.130939983733658,0.027537126971932335
22.329987,1353.4618191714394,0.00015101358629986852,22.17139847605064,0.04196539830754198
21.231358,1356.3940499745731,6.364623393898001e-05,22.23364677078459,0.04814805792719623
21.09467,1366.6567753675342,-2.1647302421283773e-05,22.299817738080343,0.047765229931497455
21.439806,1384.0869425399367,-0.00010922875966776585,22.377375410583667,0.04717481559654402
19.722664,1408.4184702570158,-0.00019940079250740716,22.46825268227165,0.05253905862795527
21.644838,1439.3013965853972,-0.00028472732298336474,22.56373360120994,0.05976733176952498
22.034399,1476.3246367463482,-0.00037492991034742003,22.674514858546402,0.07457140333202761
23.138155,1492.5169824259497,0.00035910794835069865,22.22481078790192,0.011609109675663087
22.413708,1440.6779187873412,0.0003623672711456732,22.194720609233357,0.009655443229238503
23.011719,1394.0942538196573,0.0003666249409106341,22.16167629455112,0.01038849276621645
22.60678,1353.3088011923035,0.00036859424696618446,22.12773774623099,0.011212067103743673
22.50939,1318.859596104192,0.00035544413423652446,22.107838499689585,0.011435239469211433
22.598236,1291.2538701152748,0.0003264253867619706,22.10313347637876,0.01444790273048946
23.561888,1270.937638100012,0.0002814482421300005,22.11407978087772,0.022967526442799424
23.807926,1258.264043351315,0.00022526375637080064,22.13625724982019,0.029974460890214827
22.980963,1253.4649279666194,0.00015339848025979153,22.178628642031452,0.0465622125865397
22.437628,1256.6305139116766,7.076159867787112e-05,22.23566500938982,0.04833570484816552
19.888397,1267.7011364456084,-1.6653245599691203e-05,22.305324182603567,0.04891502648091672
20.879385,1286.4727335614423,-0.00010415301687723724,22.384179278335058,0.04612796560317478
19.987495,1312.61495384161,-0.0001906963031998884,22.47260666395653,0.04534039666184775
22.516224,1345.698309391884,-0.0002768349808663092,22.57138265218974,0.05059429814073857
22.745176,1385.225563852955,-0.0003635858103941599,22.68069951975847,0.0636577196913144
23.074936,1430.6627085387036,-0.0004475273169449011,22.793819302404035,0.06915047487685455
22.557232,1481.4660672640673,-0.000534883529332319,22.916214907334638,0.06438826563430511
23.380775,1469.345585512748,0.00041355904080799026,22.217766034707278,0.0303326760113799
23.995872,1409.5823397437136,0.0003950648375160713,22.208916700062353,0.01762651286292516
23.025387,1354.573104475696,0.0003897116214837133,22.184993288870704,0.013416504653430472
22.85111,1304.9192381984747,0.0003890946212909728,22.154210867001858,0.013202440915799807
22.605072,1261.253400816842,0.0003827041949904218,22.12747408629324,0.0131830160159353
22.365868,1224.2165102315898,0.00036505955290174727,22.111098977908966,0.013294568664785844
22.475218,1194.4253793247926,0.0003322126051119508,22.10969017968686,0.01841597268187778
23.310722,1172.4324755083924,0.0002873680485129443,22.119356584564358,0.02570155661748441
23.686615,1158.6819375817938,0.00023164853093083019,22.14086805315857,0.032730558522328534
23.734455,1153.4685757877683,0.00015797793398876129,22.18422701333845,0.03967837550999409
21.918215,1156.9078088514334,7.89126459553974e-05,22.238882096488293,0.047411999234508895
19.973827,1168.92326567358,-7.655140446499278e-06,22.309152284254083,0.05047015125069754
20.134436,1189.2550289507083,-9.340402690300508e-05,22.388177591553728,0.04788903816269907
20.15494,1217.4865283591898,-0.00017772463775008308,22.47648647565854,0.04424551572839175
22.953625,1253.0839435519372,-0.00026092235029954205,22.57468755766442,0.04630302725286328
23.100565,1295.4401925365898,-0.00034145464250143285,22.679820366281987,0.05422141448616402
23.31585,1343.9163721343675,-0.00042625782824705355,22.79660341643542,0.05989479869715375
22.779348,1397.8759380368354,-0.0005119491729198947,22.919200625724947,0.053984158917976255
22.567482,1456.7096694241873,-0.0005945982344723341,23.04316985278242,0.048726787596754084
21.70464,1459.5704698649315,0.0005086243213195817,22.179722987455175,0.05850299343374166
20.841797,1392.2255131096038,0.0004660271274921478,22.192488303635766,0.042202335389912915
22.577734,1328.9987969162585,0.0004395176863209148,22.188517006592633,0.02700357674878051
23.913858,1270.5053030414413,0.0004252602908544388,22.17089393083443,0.019983896124218692
22.646078,1217.4274713131733,0.00041702883930150515,22.145589705513522,0.017415938319121693
22.321444,1170.502272855354,0.00040273265530083876,22.12511861716567,0.015805421119226892
22.632408,1130.496127198635,0.00038024648276786496,22.112106491034268,0.015786232893920005
22.65633,1098.165477723041,0.00034466548737807775,22.111939395973994,0.02115069418475668
23.59435,1074.2035837373833,0.0002970006911212397,22.123159789788357,0.026184282068180575
22.97071,1059.1785789779738,0.0002387203237695764,22.147427668182026,0.036410118741110886
23.083479,1053.472916129011,0.00016665217941704523,22.188802410539605,0.039749746364037386
23.356855,1057.2374888684778,8.857767828090875e-05,22.243657015231168,0.04888898583831669
21.149343,1070.3723794644961,6.805873238960694e-06,22.31063624048448,0.05111861570657694
20.906723,1092.5396805480566,-7.455782917929053e-05,22.38747728191093,0.04753680194214149
21.395382,1123.2047348652036,-0.0001541767077821078,22.47342504507579,0.04049089708242404
22.719547,1161.694796095418,-0.000233041432266055,22.569627121186493,0.037213715612491094
23.982203,1207.2616626592337,-0.0003093738645136348,22.67272019717198,0.038569377763366774
23.512337,1259.1372621673538,-0.00039113625908238515,22.78878207678794,0.0423293105253969
22.81352,1316.5760774941425,-0.00047102890209629595,22.907722798024796,0.04012829888836089
22.335112,1378.8830591030644,-0.0005532205978375252,23.03337523961024,0.037269519761470526
22.72809,1445.4287991917786,-0.0006362902035246542,23.163569747551882,0.03702772386765474
23.373941,1463.4600996739455,0.0006480662468151262,22.10497549696677,0.07969023692569621
22.297523,1389.1225238218683,0.0005811021559514458,22.140368290098753,0.07262260777768514
